fecha,aforo,temp_max,temp_min,clima,vuelos,cruceros,dia_semana,mes,semana,festivo_valencia,festivo_nacional,festivo_andalucia,festivo_madrid,festivo_cataluna,aforo_t-1,aforo_t-7,aforo_mean_7
2022-10-10,2653,24.1,13.8,0,49,1,0,10,41,0,0,0,0,0,2951.0,2411.0,2738.0
2022-10-11,2822,21.6,10.0,1,48,2,1,10,41,0,0,0,0,0,2653.0,2733.0,2772.6
2022-10-12,10691,21.3,12.0,2,87,2,2,10,41,1,1,1,1,1,2822.0,2409.0,2785.3
2022-10-13,2852,26.4,12.8,0,50,1,3,10,41,0,0,0,0,0,10691.0,2682.0,3968.4
2022-10-14,2713,22.4,11.4,0,53,2,4,10,41,0,0,0,0,0,2852.0,2504.0,3992.7
2022-10-15,3490,26.2,9.8,2,83,5,5,10,41,0,0,0,0,0,2713.0,3476.0,4022.6
2022-10-16,3092,25.0,14.6,0,82,5,6,10,41,0,0,0,0,0,3490.0,2951.0,4024.6
2022-10-17,2777,23.8,14.1,1,57,2,0,10,42,0,0,0,0,0,3092.0,2653.0,4044.7
2022-10-18,2562,23.9,15.6,0,48,1,1,10,42,0,0,0,0,0,2777.0,2822.0,4062.4
2022-10-19,3156,20.2,11.8,2,66,3,2,10,42,0,0,0,0,0,2562.0,10691.0,4025.3
2022-10-20,2863,23.4,15.5,3,75,1,3,10,42,0,0,0,0,0,3156.0,2852.0,2948.9
2022-10-21,2545,25.8,17.1,2,57,2,4,10,42,0,0,0,0,0,2863.0,2713.0,2950.4
2022-10-22,4129,24.4,14.5,0,82,5,5,10,42,0,0,0,0,0,2545.0,3490.0,2926.4
2022-10-23,3726,23.3,12.8,2,86,5,6,10,42,0,0,0,0,0,4129.0,3092.0,3017.7
2022-10-24,2624,26.4,14.3,2,38,1,0,10,43,0,0,0,0,0,3726.0,2777.0,3108.3
2022-10-25,2534,22.6,12.7,0,51,1,1,10,43,0,0,0,0,0,2624.0,2562.0,3086.4
2022-10-26,2387,21.8,12.4,2,42,1,2,10,43,0,0,0,0,0,2534.0,3156.0,3082.4
2022-10-27,2952,23.3,15.4,0,55,3,3,10,43,0,0,0,0,0,2387.0,2863.0,2972.6
2022-10-28,2514,24.5,13.7,0,42,4,4,10,43,0,0,0,0,0,2952.0,2545.0,2985.3
2022-10-29,3612,19.6,16.4,0,76,5,5,10,43,0,0,0,0,0,2514.0,4129.0,2980.9
2022-10-30,3390,23.6,13.1,0,61,4,6,10,43,0,0,0,0,0,3612.0,3726.0,2907.0
2022-10-31,2654,24.6,13.3,0,38,1,0,10,44,0,0,0,0,0,3390.0,2624.0,2859.0
2022-11-01,11992,16.5,7.9,1,53,2,1,11,44,1,1,1,1,1,2654.0,2534.0,2863.3
2022-11-02,2682,19.2,6.8,0,41,2,2,11,44,0,0,0,0,0,11992.0,2387.0,4214.4
2022-11-03,3438,18.3,10.6,1,60,2,3,11,44,0,0,0,0,0,2682.0,2952.0,4256.6
2022-11-04,2334,21.3,13.4,0,40,1,4,11,44,0,0,0,0,0,3438.0,2514.0,4326.0
2022-11-05,3423,15.5,8.2,0,84,1,5,11,44,0,0,0,0,0,2334.0,3612.0,4300.3
2022-11-06,3354,18.7,7.6,0,72,2,6,11,44,0,0,0,0,0,3423.0,3390.0,4273.3
2022-11-07,3163,15.0,7.5,1,53,2,0,11,45,0,0,0,0,0,3354.0,2654.0,4268.1
2022-11-08,2379,13.8,7.6,0,34,1,1,11,45,0,0,0,0,0,3163.0,11992.0,4340.9
2022-11-09,2503,12.9,12.3,1,45,2,2,11,45,0,0,0,0,0,2379.0,2682.0,2967.6
2022-11-10,2821,18.1,7.6,2,41,3,3,11,45,0,0,0,0,0,2503.0,3438.0,2942.0
2022-11-11,2771,17.4,7.8,1,58,1,4,11,45,0,0,0,0,0,2821.0,2334.0,2853.9
2022-11-12,3708,16.0,6.5,0,84,2,5,11,45,0,0,0,0,0,2771.0,3423.0,2916.3
2022-11-13,2831,13.5,9.6,0,67,3,6,11,45,0,0,0,0,0,3708.0,3354.0,2957.0
2022-11-14,2333,15.6,8.9,2,47,1,0,11,46,0,0,0,0,0,2831.0,3163.0,2882.3
2022-11-15,2541,17.0,6.7,0,42,3,1,11,46,0,0,0,0,0,2333.0,2379.0,2763.7
2022-11-16,2810,18.6,7.2,2,59,3,2,11,46,0,0,0,0,0,2541.0,2503.0,2786.9
2022-11-17,3026,17.0,12.1,0,62,2,3,11,46,0,0,0,0,0,2810.0,2821.0,2830.7
2022-11-18,2431,17.5,9.1,2,35,1,4,11,46,0,0,0,0,0,3026.0,2771.0,2860.0
2022-11-19,3222,16.2,9.2,1,88,2,5,11,46,0,0,0,0,0,2431.0,3708.0,2811.4
2022-11-20,3393,20.5,9.2,3,71,2,6,11,46,0,0,0,0,0,3222.0,2831.0,2742.0
2022-11-21,2358,15.0,11.8,0,47,1,0,11,47,0,0,0,0,0,3393.0,2333.0,2822.3
2022-11-22,2942,15.6,6.9,1,50,4,1,11,47,0,0,0,0,0,2358.0,2541.0,2825.9
2022-11-23,3079,16.0,8.2,0,68,1,2,11,47,0,0,0,0,0,2942.0,2810.0,2883.1
2022-11-24,2357,18.1,8.7,0,39,1,3,11,47,0,0,0,0,0,3079.0,3026.0,2921.6
2022-11-25,2446,14.9,5.6,1,58,1,4,11,47,0,0,0,0,0,2357.0,2431.0,2826.0
2022-11-26,3671,17.3,7.2,2,68,3,5,11,47,0,0,0,0,0,2446.0,3222.0,2828.1
2022-11-27,3258,17.3,11.1,3,67,3,6,11,47,0,0,0,0,0,3671.0,3393.0,2892.3
2022-11-28,3096,15.6,10.5,1,50,3,0,11,48,0,0,0,0,0,3258.0,2358.0,2873.0
2022-11-29,2853,17.7,10.9,0,50,1,1,11,48,0,0,0,0,0,3096.0,2942.0,2978.4
2022-11-30,2081,15.0,7.8,0,21,1,2,11,48,0,0,0,0,0,2853.0,3079.0,2965.7
2022-12-01,2705,10.8,5.1,1,61,5,3,12,48,0,0,0,0,0,2081.0,2357.0,2823.1
2022-12-02,2358,13.2,2.4,0,28,2,4,12,48,0,0,0,0,0,2705.0,2446.0,2872.9
2022-12-03,3222,9.7,7.9,0,78,3,5,12,48,0,0,0,0,0,2358.0,3671.0,2860.3
2022-12-04,4260,8.7,8.2,0,93,3,6,12,48,0,0,0,0,0,3222.0,3258.0,2796.1
2022-12-05,3012,14.1,8.2,0,72,4,0,12,49,0,0,0,0,0,4260.0,3096.0,2939.3
2022-12-06,7319,15.1,9.2,0,46,1,1,12,49,1,1,1,1,1,3012.0,2853.0,2927.3
2022-12-07,2398,12.1,6.8,0,35,2,2,12,49,0,0,0,0,0,7319.0,2081.0,3565.3
2022-12-08,7566,11.7,9.1,0,62,2,3,12,49,1,1,1,1,1,2398.0,2705.0,3610.6
2022-12-09,2672,15.0,5.6,0,58,3,4,12,49,0,0,0,0,0,7566.0,2358.0,4305.0
2022-12-10,3598,10.7,2.5,3,75,1,5,12,49,0,0,0,0,0,2672.0,3222.0,4349.9
2022-12-11,3445,10.3,7.7,0,73,2,6,12,49,0,0,0,0,0,3598.0,4260.0,4403.6
2022-12-12,2574,14.4,2.4,0,42,1,0,12,50,0,0,0,0,0,3445.0,3012.0,4287.1
2022-12-13,2592,13.0,6.3,1,46,2,1,12,50,0,0,0,0,0,2574.0,7319.0,4224.6
2022-12-14,2631,15.1,7.9,0,53,2,2,12,50,0,0,0,0,0,2592.0,2398.0,3549.3
2022-12-15,2368,8.7,6.6,2,44,1,3,12,50,0,0,0,0,0,2631.0,7566.0,3582.6
2022-12-16,2628,10.2,10.6,1,45,2,4,12,50,0,0,0,0,0,2368.0,2672.0,2840.0
2022-12-17,2958,13.0,2.1,0,86,1,5,12,50,0,0,0,0,0,2628.0,3598.0,2833.7
2022-12-18,3567,13.8,5.8,0,65,2,6,12,50,0,0,0,0,0,2958.0,3445.0,2742.3
2022-12-19,2858,14.7,6.0,2,46,2,0,12,51,0,0,0,0,0,3567.0,2574.0,2759.7
2022-12-20,2481,13.3,3.3,2,33,1,1,12,51,0,0,0,0,0,2858.0,2592.0,2800.3
2022-12-21,2853,13.3,3.7,0,51,1,2,12,51,0,0,0,0,0,2481.0,2631.0,2784.4
2022-12-22,2308,12.2,4.3,1,30,2,3,12,51,0,0,0,0,0,2853.0,2368.0,2816.1
2022-12-23,2680,16.2,3.8,0,58,2,4,12,51,0,0,0,0,0,2308.0,2628.0,2807.6
2022-12-24,2666,10.8,5.8,3,66,2,5,12,51,0,0,0,0,0,2680.0,2958.0,2815.0
2022-12-25,3484,13.7,4.8,0,62,2,6,12,51,0,0,0,0,0,2666.0,3567.0,2773.3
2022-12-26,4384,11.0,6.6,2,46,1,0,12,52,0,0,1,1,1,3484.0,2858.0,2761.4
2022-12-27,3406,14.1,7.3,1,67,1,1,12,52,0,0,0,0,0,4384.0,2481.0,2979.4
2022-12-28,2445,10.9,7.2,1,57,1,2,12,52,0,0,0,0,0,3406.0,2853.0,3111.6
2022-12-29,2110,14.5,5.2,0,30,1,3,12,52,0,0,0,0,0,2445.0,2308.0,3053.3
2022-12-30,2470,13.2,6.6,0,36,2,4,12,52,0,0,0,0,0,2110.0,2680.0,3025.0
2022-12-31,3901,16.5,8.1,0,76,3,5,12,52,0,0,0,0,0,2470.0,2666.0,2995.0
2023-01-01,3454,11.4,5.9,0,102,2,6,1,52,0,0,0,0,0,3901.0,3484.0,3171.4
2023-01-02,3125,12.8,8.7,0,40,2,0,1,1,0,0,1,0,0,3454.0,4384.0,3167.1
2023-01-03,2658,10.4,7.0,1,40,1,1,1,1,0,0,0,0,0,3125.0,3406.0,2987.3
2023-01-04,2670,11.4,8.4,0,65,1,2,1,1,0,0,0,0,0,2658.0,2445.0,2880.4
2023-01-05,2824,12.2,0.0,0,51,2,3,1,1,0,0,0,0,0,2670.0,2110.0,2912.6
2023-01-06,11484,8.9,5.2,3,60,3,4,1,1,1,1,1,1,1,2824.0,2470.0,3014.6
2023-01-07,2731,9.2,4.4,2,72,1,5,1,1,0,0,0,0,0,11484.0,3901.0,4302.3
2023-01-08,3990,13.2,4.8,2,78,2,6,1,1,0,0,0,0,0,2731.0,3454.0,4135.1
2023-01-09,3359,11.7,3.4,3,63,1,0,1,2,0,0,0,0,0,3990.0,3125.0,4211.7
2023-01-10,3096,10.8,5.8,0,48,3,1,1,2,0,0,0,0,0,3359.0,2658.0,4245.1
2023-01-11,2607,10.5,1.4,0,61,1,2,1,2,0,0,0,0,0,3096.0,2670.0,4307.7
2023-01-12,2427,10.6,5.8,1,53,2,3,1,2,0,0,0,0,0,2607.0,2824.0,4298.7
2023-01-13,2626,12.2,3.5,1,39,2,4,1,2,0,0,0,0,0,2427.0,11484.0,4242.0
2023-01-14,3594,12.9,4.0,0,79,4,5,1,2,0,0,0,0,0,2626.0,2731.0,2976.6
2023-01-15,2905,7.8,5.9,2,89,1,6,1,2,0,0,0,0,0,3594.0,3990.0,3099.9
2023-01-16,2632,14.8,5.2,0,56,2,0,1,3,0,0,0,0,0,2905.0,3359.0,2944.9
2023-01-17,2961,14.7,7.1,0,49,1,1,1,3,0,0,0,0,0,2632.0,3096.0,2841.0
2023-01-18,2215,7.3,3.1,0,31,2,2,1,3,0,0,0,0,0,2961.0,2607.0,2821.7
2023-01-19,2462,14.2,4.8,0,32,1,3,1,3,0,0,0,0,0,2215.0,2427.0,2765.7
2023-01-20,2554,14.1,6.8,0,34,1,4,1,3,0,0,0,0,0,2462.0,2626.0,2770.7
2023-01-21,2852,12.0,5.7,0,74,3,5,1,3,0,0,0,0,0,2554.0,3594.0,2760.4
2023-01-22,3694,9.4,5.9,2,76,1,6,1,3,0,0,0,0,0,2852.0,2905.0,2654.4
2023-01-23,2215,14.0,7.2,0,35,1,0,1,4,0,0,0,0,0,3694.0,2632.0,2767.1
2023-01-24,3112,11.5,4.2,0,60,2,1,1,4,0,0,0,0,0,2215.0,2961.0,2707.6
2023-01-25,2239,13.1,3.8,2,37,2,2,1,4,0,0,0,0,0,3112.0,2215.0,2729.1
2023-01-26,2262,16.4,6.2,3,36,2,3,1,4,0,0,0,0,0,2239.0,2462.0,2732.6
2023-01-27,2702,12.5,4.7,2,50,2,4,1,4,0,0,0,0,0,2262.0,2554.0,2704.0
2023-01-28,3183,10.2,7.2,2,89,1,5,1,4,0,0,0,0,0,2702.0,2852.0,2725.1
2023-01-29,3591,11.3,5.7,1,100,3,6,1,4,0,0,0,0,0,3183.0,3694.0,2772.4
2023-01-30,2597,10.4,3.8,0,55,3,0,1,5,0,0,0,0,0,3591.0,2215.0,2757.7
2023-01-31,3211,12.9,5.7,0,65,1,1,1,5,0,0,0,0,0,2597.0,3112.0,2812.3
2023-02-01,2215,12.4,4.2,0,37,2,2,2,5,0,0,0,0,0,3211.0,2239.0,2826.4
2023-02-02,3123,13.1,7.9,0,71,1,3,2,5,0,0,0,0,0,2215.0,2262.0,2823.0
2023-02-03,2567,11.4,3.2,0,31,2,4,2,5,0,0,0,0,0,3123.0,2702.0,2946.0
2023-02-04,2689,13.7,8.4,1,74,1,5,2,5,0,0,0,0,0,2567.0,3183.0,2926.7
2023-02-05,3576,14.4,6.6,0,85,3,6,2,5,0,0,0,0,0,2689.0,3591.0,2856.1
2023-02-06,2292,8.6,5.7,0,33,3,0,2,6,0,0,0,0,0,3576.0,2597.0,2854.0
2023-02-07,2412,14.5,7.5,0,40,3,1,2,6,0,0,0,0,0,2292.0,3211.0,2810.4
2023-02-08,2394,13.9,7.0,1,39,3,2,2,6,0,0,0,0,0,2412.0,2215.0,2696.3
2023-02-09,2707,12.5,8.7,0,46,3,3,2,6,0,0,0,0,0,2394.0,3123.0,2721.9
2023-02-10,3238,18.1,8.6,2,64,2,4,2,6,0,0,0,0,0,2707.0,2567.0,2662.4
2023-02-11,3562,15.9,6.7,0,80,1,5,2,6,0,0,0,0,0,3238.0,2689.0,2758.3
2023-02-12,3618,11.8,4.3,0,75,1,6,2,6,0,0,0,0,0,3562.0,3576.0,2883.0
2023-02-13,2179,15.7,4.9,0,21,1,0,2,7,0,0,0,0,0,3618.0,2292.0,2889.0
2023-02-14,2675,16.5,5.9,2,54,1,1,2,7,0,0,0,0,0,2179.0,2412.0,2872.9
2023-02-15,3530,14.3,8.2,0,57,4,2,2,7,0,0,0,0,0,2675.0,2394.0,2910.4
2023-02-16,2645,14.7,5.1,1,32,3,3,2,7,0,0,0,0,0,3530.0,2707.0,3072.7
2023-02-17,2852,14.7,5.3,0,49,1,4,2,7,0,0,0,0,0,2645.0,3238.0,3063.9
2023-02-18,2871,9.8,9.7,0,81,3,5,2,7,0,0,0,0,0,2852.0,3562.0,3008.7
2023-02-19,4108,13.6,5.8,2,89,2,6,2,7,0,0,0,0,0,2871.0,3618.0,2910.0
2023-02-20,2568,13.5,4.7,1,42,1,0,2,8,0,0,0,0,0,4108.0,2179.0,2980.0
2023-02-21,2522,16.9,7.6,1,41,2,1,2,8,0,0,0,0,0,2568.0,2675.0,3035.6
2023-02-22,2789,14.7,5.9,2,45,1,2,2,8,0,0,0,0,0,2522.0,3530.0,3013.7
2023-02-23,3520,13.4,3.2,2,62,4,3,2,8,0,0,0,0,0,2789.0,2645.0,2907.9
2023-02-24,2551,13.8,8.1,1,60,1,4,2,8,0,0,0,0,0,3520.0,2852.0,3032.9
2023-02-25,3270,16.0,4.5,2,79,2,5,2,8,0,0,0,0,0,2551.0,2871.0,2989.9
2023-02-26,3686,13.6,6.1,1,90,2,6,2,8,0,0,0,0,0,3270.0,4108.0,3046.9
2023-02-27,2235,12.6,5.9,1,26,5,0,2,9,0,0,0,0,0,3686.0,2568.0,2986.6
2023-02-28,3302,13.4,6.5,1,57,3,1,2,9,0,0,1,0,0,2235.0,2522.0,2939.0
2023-03-01,2817,19.9,3.6,1,38,3,2,3,9,0,0,0,0,0,3302.0,2789.0,3050.4
2023-03-02,3116,19.0,7.3,0,67,2,3,3,9,0,0,0,0,0,2817.0,3520.0,3054.4
2023-03-03,2670,18.1,10.2,2,39,3,4,3,9,0,0,0,0,0,3116.0,2551.0,2996.7
2023-03-04,3475,18.4,10.5,2,71,1,5,3,9,0,0,0,0,0,2670.0,3270.0,3013.7
2023-03-05,2914,16.9,6.0,0,85,1,6,3,9,0,0,0,0,0,3475.0,3686.0,3043.0
2023-03-06,2742,17.6,9.8,2,56,2,0,3,10,0,0,0,0,0,2914.0,2235.0,2932.7
2023-03-07,2640,16.7,6.5,0,45,4,1,3,10,0,0,0,0,0,2742.0,3302.0,3005.1
2023-03-08,2707,17.4,7.3,0,53,4,2,3,10,0,0,0,0,0,2640.0,2817.0,2910.6
2023-03-09,2691,20.7,7.4,1,54,3,3,3,10,0,0,0,0,0,2707.0,3116.0,2894.9
2023-03-10,2554,15.8,8.2,0,53,2,4,3,10,0,0,0,0,0,2691.0,2670.0,2834.1
2023-03-11,3251,16.6,10.0,2,75,2,5,3,10,0,0,0,0,0,2554.0,3475.0,2817.6
2023-03-12,3125,15.5,8.5,2,85,1,6,3,10,0,0,0,0,0,3251.0,2914.0,2785.6
2023-03-13,3026,15.1,7.7,0,64,1,0,3,11,0,0,0,0,0,3125.0,2742.0,2815.7
2023-03-14,2523,17.6,9.9,0,37,1,1,3,11,0,0,0,0,0,3026.0,2640.0,2856.3
2023-03-15,2850,16.8,6.4,0,41,4,2,3,11,0,0,0,0,0,2523.0,2707.0,2839.6
2023-03-16,3125,21.5,7.8,1,50,3,3,3,11,0,0,0,0,0,2850.0,2691.0,2860.0
2023-03-17,2718,17.4,10.0,3,39,3,4,3,11,0,0,0,0,0,3125.0,2554.0,2922.0
2023-03-18,3390,20.6,9.1,1,61,3,5,3,11,0,0,0,0,0,2718.0,3251.0,2945.4
2023-03-19,3757,19.9,7.1,0,90,1,6,3,11,0,0,0,0,0,3390.0,3125.0,2965.3
2023-03-20,2651,17.6,5.0,1,27,1,0,3,12,0,0,0,1,0,3757.0,3026.0,3055.6
2023-03-21,2909,22.2,8.6,0,45,1,1,3,12,0,0,0,0,0,2651.0,2523.0,3002.0
2023-03-22,2775,18.5,4.8,1,57,2,2,3,12,0,0,0,0,0,2909.0,2850.0,3057.1
2023-03-23,2732,21.0,7.6,0,52,1,3,3,12,0,0,0,0,0,2775.0,3125.0,3046.4
2023-03-24,2954,20.8,10.4,1,46,2,4,3,12,0,0,0,0,0,2732.0,2718.0,2990.3
2023-03-25,2891,18.8,9.2,0,69,1,5,3,12,0,0,0,0,0,2954.0,3390.0,3024.0
2023-03-26,3553,19.5,4.0,3,83,1,6,3,12,0,0,0,0,0,2891.0,3757.0,2952.7
2023-03-27,2726,19.2,8.4,0,40,2,0,3,13,0,0,0,0,0,3553.0,2651.0,2923.6
2023-03-28,2709,15.7,7.4,1,52,1,1,3,13,0,0,0,0,0,2726.0,2909.0,2934.3
2023-03-29,2709,18.1,5.5,2,51,1,2,3,13,0,0,0,0,0,2709.0,2775.0,2905.7
2023-03-30,2829,20.1,8.7,0,51,3,3,3,13,0,0,0,0,0,2709.0,2732.0,2896.3
2023-03-31,2634,21.1,7.0,2,43,2,4,3,13,0,0,0,0,0,2829.0,2954.0,2910.1
2023-04-01,3770,19.6,11.0,1,100,5,5,4,13,0,0,0,0,0,2634.0,2891.0,2864.4
2023-04-02,4350,22.1,12.2,0,83,6,6,4,13,0,0,0,0,0,3770.0,3553.0,2990.0
2023-04-03,3018,21.3,10.7,0,47,4,0,4,14,0,0,0,0,0,4350.0,2726.0,3103.9
2023-04-04,2520,20.8,12.2,1,52,1,1,4,14,0,0,0,0,0,3018.0,2709.0,3145.6
2023-04-05,2760,21.7,10.8,0,42,2,2,4,14,0,0,0,0,0,2520.0,2709.0,3118.6
2023-04-06,3838,21.4,10.9,0,46,5,3,4,14,0,0,1,1,0,2760.0,2829.0,3125.9
2023-04-07,8937,22.1,14.0,0,73,3,4,4,14,1,1,1,1,1,3838.0,2634.0,3270.0
2023-04-08,3943,23.9,14.2,1,72,5,5,4,14,0,0,0,0,0,8937.0,3770.0,4170.4
2023-04-09,3914,22.6,8.6,0,79,6,6,4,14,0,0,0,0,0,3943.0,4350.0,4195.1
2023-04-10,4351,21.6,13.5,2,45,3,0,4,15,1,0,0,0,1,3914.0,3018.0,4132.9
2023-04-11,2676,24.7,14.8,3,39,1,1,4,15,0,0,0,0,0,4351.0,2520.0,4323.3
2023-04-12,2686,23.2,15.1,3,54,2,2,4,15,0,0,0,0,0,2676.0,2760.0,4345.6
2023-04-13,2876,20.8,13.0,1,50,4,3,4,15,0,0,0,0,0,2686.0,3838.0,4335.0
2023-04-14,2617,18.6,9.9,0,59,2,4,4,15,0,0,0,0,0,2876.0,8937.0,4197.6
2023-04-15,3184,19.0,13.3,1,88,4,5,4,15,0,0,0,0,0,2617.0,3943.0,3294.7
2023-04-16,4625,22.9,10.3,0,89,5,6,4,15,0,0,0,0,0,3184.0,3914.0,3186.3
2023-04-17,2423,19.7,11.3,0,40,1,0,4,16,0,0,0,0,0,4625.0,4351.0,3287.9
2023-04-18,3059,19.0,12.8,0,56,3,1,4,16,0,0,0,0,0,2423.0,2676.0,3012.4
2023-04-19,2765,19.5,10.4,0,56,3,2,4,16,0,0,0,0,0,3059.0,2686.0,3067.1
2023-04-20,2450,19.6,9.7,1,39,1,3,4,16,0,0,0,0,0,2765.0,2876.0,3078.4
2023-04-21,2903,22.7,12.9,1,46,1,4,4,16,0,0,0,0,0,2450.0,2617.0,3017.6
2023-04-22,2953,20.7,15.7,0,65,6,5,4,16,0,0,0,0,0,2903.0,3184.0,3058.4
2023-04-23,4168,18.3,14.5,0,86,4,6,4,16,0,0,0,0,0,2953.0,4625.0,3025.4
2023-04-24,3574,21.1,13.4,3,56,6,0,4,17,0,0,0,0,0,4168.0,2423.0,2960.1
2023-04-25,3082,21.4,14.0,0,64,2,1,4,17,0,0,0,0,0,3574.0,3059.0,3124.6
2023-04-26,2588,20.0,13.3,0,47,2,2,4,17,0,0,0,0,0,3082.0,2765.0,3127.9
2023-04-27,2525,23.3,12.9,0,54,1,3,4,17,0,0,0,0,0,2588.0,2450.0,3102.6
2023-04-28,3304,20.2,13.8,1,59,3,4,4,17,0,0,0,0,0,2525.0,2903.0,3113.3
2023-04-29,3842,23.2,9.3,1,72,5,5,4,17,0,0,0,0,0,3304.0,2953.0,3170.6
2023-04-30,3980,22.2,12.4,0,70,5,6,4,17,0,0,0,0,0,3842.0,4168.0,3297.6
2023-05-01,7229,26.9,14.8,0,42,1,0,5,18,1,1,1,1,1,3980.0,3574.0,3270.7
2023-05-02,3142,22.8,15.2,1,46,2,1,5,18,0,0,0,1,0,7229.0,3082.0,3792.9
2023-05-03,2919,25.2,14.1,1,41,3,2,5,18,0,0,0,0,0,3142.0,2588.0,3801.4
2023-05-04,2817,24.9,16.0,0,43,1,3,5,18,0,0,0,0,0,2919.0,2525.0,3848.7
2023-05-05,3084,22.2,13.4,3,58,3,4,5,18,0,0,0,0,0,2817.0,3304.0,3890.4
2023-05-06,4130,27.2,13.9,0,79,5,5,5,18,0,0,0,0,0,3084.0,3842.0,3859.0
2023-05-07,3504,23.4,13.7,0,83,4,6,5,18,0,0,0,0,0,4130.0,3980.0,3900.1
2023-05-08,2930,23.8,16.7,2,44,2,0,5,19,0,0,0,0,0,3504.0,7229.0,3832.1
2023-05-09,3317,23.0,15.0,0,43,6,1,5,19,0,0,0,0,0,2930.0,3142.0,3218.0
2023-05-10,3268,26.4,14.1,1,52,4,2,5,19,0,0,0,0,0,3317.0,2919.0,3243.0
2023-05-11,3129,21.9,14.3,0,51,4,3,5,19,0,0,0,0,0,3268.0,2817.0,3292.9
2023-05-12,2985,26.2,15.0,0,57,3,4,5,19,0,0,0,0,0,3129.0,3084.0,3337.4
2023-05-13,3933,27.1,18.2,3,93,5,5,5,19,0,0,0,0,0,2985.0,4130.0,3323.3
2023-05-14,3734,26.1,12.5,0,73,6,6,5,19,0,0,0,0,0,3933.0,3504.0,3295.1
2023-05-15,2665,26.4,16.4,2,58,1,0,5,20,0,0,0,0,0,3734.0,2930.0,3328.0
2023-05-16,2234,26.5,15.9,0,39,2,1,5,20,0,0,0,0,0,2665.0,3317.0,3290.1
2023-05-17,2830,23.1,13.2,0,70,1,2,5,20,0,0,0,0,0,2234.0,3268.0,3135.4
2023-05-18,2300,27.9,17.9,0,42,2,3,5,20,0,0,0,0,0,2830.0,3129.0,3072.9
2023-05-19,2623,24.1,16.1,1,56,3,4,5,20,0,0,0,0,0,2300.0,2985.0,2954.4
2023-05-20,3571,24.9,14.0,0,69,5,5,5,20,0,0,0,0,0,2623.0,3933.0,2902.7
2023-05-21,4240,24.3,11.3,2,78,8,6,5,20,0,0,0,0,0,3571.0,3734.0,2851.0
2023-05-22,2655,26.0,15.5,0,65,1,0,5,21,0,0,0,0,0,4240.0,2665.0,2923.3
2023-05-23,2400,23.9,14.9,3,41,2,1,5,21,0,0,0,0,0,2655.0,2234.0,2921.9
2023-05-24,3234,25.1,12.9,0,72,3,2,5,21,0,0,0,0,0,2400.0,2830.0,2945.6
2023-05-25,2882,22.5,12.9,2,49,2,3,5,21,0,0,0,0,0,3234.0,2300.0,3003.3
2023-05-26,2661,27.3,16.7,1,59,2,4,5,21,0,0,0,0,0,2882.0,2623.0,3086.4
2023-05-27,3871,26.3,11.1,1,84,5,5,5,21,0,0,0,0,0,2661.0,3571.0,3091.9
2023-05-28,4128,24.4,15.6,2,84,4,6,5,21,0,0,0,0,0,3871.0,4240.0,3134.7
2023-05-29,2155,24.1,14.6,1,35,2,0,5,22,0,0,0,0,0,4128.0,2655.0,3118.7
2023-05-30,2343,26.3,16.0,1,45,3,1,5,22,0,0,0,0,0,2155.0,2400.0,3047.3
2023-05-31,3498,23.6,14.4,0,61,3,2,5,22,0,0,0,0,0,2343.0,3234.0,3039.1
2023-06-01,3446,29.3,20.6,0,76,2,3,6,22,0,0,0,0,0,3498.0,2882.0,3076.9
2023-06-02,3561,31.3,18.5,2,81,2,4,6,22,0,0,0,0,0,3446.0,2661.0,3157.4
2023-06-03,2971,27.4,19.9,1,64,5,5,6,22,0,0,0,0,0,3561.0,3871.0,3286.0
2023-06-04,3682,29.7,21.0,1,74,5,6,6,22,0,0,0,0,0,2971.0,4128.0,3157.4
2023-06-05,3964,29.6,20.3,0,91,3,0,6,23,0,0,0,0,0,3682.0,2155.0,3093.7
2023-06-06,2987,28.8,20.8,0,67,1,1,6,23,0,0,0,0,0,3964.0,2343.0,3352.1
2023-06-07,3699,28.0,18.1,0,87,2,2,6,23,0,0,0,0,0,2987.0,3498.0,3444.1
2023-06-08,3786,31.4,18.8,1,81,2,3,6,23,0,0,0,0,0,3699.0,3446.0,3472.9
2023-06-09,3243,27.8,18.9,0,77,2,4,6,23,0,0,0,0,0,3786.0,3561.0,3521.4
2023-06-10,3487,25.4,19.4,0,77,4,5,6,23,0,0,0,0,0,3243.0,2971.0,3476.0
2023-06-11,3915,30.3,22.7,0,75,4,6,6,23,0,0,0,0,0,3487.0,3682.0,3549.7
2023-06-12,2967,26.6,19.3,0,75,3,0,6,24,0,0,0,0,0,3915.0,3964.0,3583.0
2023-06-13,3887,30.4,17.7,0,89,3,1,6,24,0,0,0,0,0,2967.0,2987.0,3440.6
2023-06-14,3531,31.7,21.1,0,75,2,2,6,24,0,0,0,0,0,3887.0,3699.0,3569.1
2023-06-15,3776,30.3,22.7,1,98,2,3,6,24,0,0,0,0,0,3531.0,3786.0,3545.1
2023-06-16,3276,31.1,17.5,0,82,1,4,6,24,0,0,0,0,0,3776.0,3243.0,3543.7
2023-06-17,4112,33.0,23.9,0,74,4,5,6,24,0,0,0,0,0,3276.0,3487.0,3548.4
2023-06-18,3604,30.9,20.8,0,89,4,6,6,24,0,0,0,0,0,4112.0,3915.0,3637.7
